unit_id,connection_type,technology,tier,rsp,state_or_territory,geography,is_this_service_impaired,is_this_service_underperforming,gateway_mac,All hour trimmed mean download speed,All hour minimum download speed,All hour maximum download speed,Busy hour trimmed mean download speed,Busy hour minimum download speed,Busy hour maximum download speed,All hour trimmed mean upload speed,All hour minimum upload speed,All hour maximum upload speed,Busy hour trimmed mean upload speed,Busy hour minimum upload speed,Busy hour maximum upload speed,All hour trimmed mean latency,All hour minimum latency,All hour maximum latency,Busy hour trimmed mean latency,Busy hour minimum latency,Busy hour maximum latency,Average daily outages
43359117,NBN,Fibre to the Curb,50/20 Mbps,TPG,VIC,Urban,FALSE,FALSE,cc:3xxxxxx,51.65,23.35,53.87,50.97,38.76,53.72,18.59,16.4,18.95,18.56,17.67,18.95,6.47,5.69,16.82,6.84,5.69,11.64,0.03
134674317,NBN,Fibre to the Premises,250/25 Mbps,Leaptel,VIC,Urban,FALSE,FALSE,14:exxxxxx,264.23,242.6,265.82,263.84,242.6,265.28,23.66,23.24,23.8,23.65,23.46,23.76,2.33,2.2,2.54,2.3,2.2,2.54,0
134674318,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Other RSPs,VIC,Urban,FALSE,FALSE,24:exxxxxx,923.25,834.22,930.81,918.91,834.22,930.54,45.4,43.72,45.69,45.4,44.79,45.63,1.67,1.52,7.24,1.66,1.54,1.86,0
129106833,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Leaptel,VIC,Urban,FALSE,FALSE,c4:axxxxxx,918.03,889.77,921.58,917.33,900.33,921.52,41.69,38.53,47.47,41.57,39.44,47.46,2.41,2.28,2.8,2.37,2.28,2.64,0
23989137,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Dodo & iPrimus,VIC,Urban,FALSE,FALSE,50:7xxxxxx,52.94,32.36,54.1,52.29,45.18,54.1,18.81,17.93,18.91,18.75,17.93,18.91,8.21,8.04,19.41,8.39,8.07,18.64,0.35
58141329,NBN,Fibre to the Premises,100/20 Mbps,Launtel,TAS,Urban,FALSE,FALSE,08:bxxxxxx,102.92,26.52,105.91,102.49,79.78,105.65,18.21,17.79,18.34,18.17,17.79,18.34,9.56,9.45,21.94,9.8,9.46,21.94,0.04
28131217,NBN fixed wireless,Fixed Wireless,25/5 Mbps,,VIC,Remote,FALSE,FALSE,9c:axxxxxx,24.14,7.98,26.66,23.25,7.98,26.44,4.38,1.27,4.74,4.48,3.98,4.72,45.26,42.48,56.18,45.41,42.79,50.76,0
125662353,NBN,Fibre to the Premises,50/20 Mbps,Exetel,VIC,Urban,FALSE,FALSE,78:8xxxxxx,54.12,36.76,55.12,53.84,36.76,54.84,18.93,16.56,19.01,18.93,18.2,19,2.85,2.78,5.47,2.88,2.78,5.12,0
129106835,NBN Satellite Services,Satellite,100/10 Mbps,,QLD,Major Rural,FALSE,FALSE,9c:axxxxxx,56.75,9.85,108.78,35.03,9.85,102.18,14.4,4.51,19.75,12.62,4.51,17.19,657.4,626.29,723.44,665.58,638.81,707.55,0.19
107095957,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,24:5xxxxxx,932.22,835.12,944.77,930.85,877.04,944.77,46.38,36.99,47.49,47.21,46.7,47.41,8.03,7.47,16.48,8.19,7.59,9.79,0.1
48666773,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Telstra,NT + SA,Urban,FALSE,FALSE,d4:3xxxxxx,108.51,82.98,109.73,108.67,102.66,109.33,18.91,17.03,19.22,18.96,18.47,19.19,17.29,16.37,22.03,17.25,16.38,20.02,0.03
112480918,NBN,Fibre to the Premises,100/20 Mbps,Other RSPs,TAS,Urban,FALSE,FALSE,e8:9xxxxxx,106.03,71.6,108.87,105.81,88.34,108.87,18.96,18.62,19.02,18.94,18.62,19,13.66,12.42,15.25,13.73,12.43,14.84,0
116680600,NBN,Fibre to the Curb,50/20 Mbps,Dodo & iPrimus,VIC,Urban,FALSE,FALSE,60:0xxxxxx,52.61,36.1,53.42,52.38,40.76,53.42,18.83,14.64,18.92,18.85,18.77,18.92,5.89,5.68,8.28,5.85,5.69,6.13,0.1
6986393,NBN,Fibre to the Node,100/40 Mbps,iiNet,NT + SA,Urban,FALSE,FALSE,10:1xxxxxx,99.66,80.39,99.92,99.6,95.3,99.89,37.16,36.73,37.88,37.16,36.73,37.61,20.89,16.69,24.38,20.82,18.33,22.33,0
134533274,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Launtel,VIC,Urban,FALSE,FALSE,78:9xxxxxx,912.54,488.13,922.09,908.13,824.17,920.68,47.39,46.56,47.54,47.39,47.21,47.51,2.31,2.15,2.5,2.25,2.16,2.33,0
22158493,NBN,Fibre to the Curb,50/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,a4:9xxxxxx,54.5,46.74,55.21,54.52,53.44,55.01,19.08,18.51,19.38,19.08,18.72,19.34,6.53,6.42,7.78,6.49,6.44,6.97,0
49824669,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Other RSPs,VIC,Urban,FALSE,FALSE,9e:0xxxxxx,936.36,918.86,944.56,936.08,920.18,943.98,47.36,46.12,47.66,47.38,47.13,47.44,2.28,2.1,2.5,2.26,2.13,2.38,0
31031965,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Vodafone,VIC,Urban,FALSE,FALSE,74:4xxxxxx,53.13,38.27,53.93,53.19,39.05,53.86,18.94,18.15,19.02,18.92,18.64,19.01,12.07,11.77,17.72,12.05,11.77,13.94,0.03
2211231,NBN fixed wireless,Fixed Wireless,12/1 Mbps,,TAS,Remote,FALSE,FALSE,78:axxxxxx,10.11,3.86,12.74,10.12,5.25,12.7,0.94,0.5,0.98,0.95,0.93,0.97,46.75,43.14,93.92,46.93,44.43,53.87,0.1
127446176,NBN,Fibre to the Premises,250/25 Mbps,Telstra,VIC,Urban,FALSE,FALSE,68:3xxxxxx,208.14,24.41,251.6,194.73,61.35,251.6,20.25,18.87,21.49,20.28,19.62,20.98,2.32,2.17,2.47,2.3,2.17,2.4,0.06
31174817,NBN fixed wireless,Fixed Wireless,Fixed Wireless Plus 100/20,,VIC,Remote,FALSE,FALSE,9c:0xxxxxx,88.14,7.38,128.26,69.05,17.56,117.2,8.19,2.17,14.38,5.84,2.61,11.84,38.23,34.55,56.16,39.86,35.88,56.16,0
2142625,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Other RSPs,VIC,Urban,FALSE,TRUE,40:9xxxxxx,202.84,164.93,207.09,202.89,193.96,207.09,47.14,22.97,47.2,47.14,47.08,47.18,2.12,1.95,2.49,2.13,1.95,2.46,0.03
2211233,NBN,Fibre to the Premises,50/20 Mbps,Dodo & iPrimus,NT + SA,Urban,FALSE,FALSE,60:1xxxxxx,52.92,42.76,54.23,52.33,42.76,53.87,18.81,17.58,18.89,18.77,17.97,18.85,13.72,11.2,18.68,13.77,11.21,17.76,0
1188515,NBN,Fibre to the Node,25/5 Mbps,Telstra,NT + SA,Major Rural,FALSE,FALSE,10:1xxxxxx,26.75,5.16,27.47,26.93,22.2,27.47,4.9,0.9,5.39,4.8,0.9,5.39,25.29,22.71,111.73,26.35,22.84,111.73,0
28131237,NBN,Hybrid Fibre Coaxial,25/10 Mbps,Dodo & iPrimus,VIC,Urban,FALSE,FALSE,bc:3xxxxxx,26.48,19.63,26.73,26.25,21.84,26.72,9.42,9.06,9.5,9.4,9.06,9.47,7.77,7.46,8.55,7.78,7.46,8.5,0.52
45564837,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,48:fxxxxxx,108.03,98.2,109.19,108.08,99.15,108.68,18.89,16.3,19.01,18.89,18.3,19,10.85,7.82,21.47,10.82,7.82,11.49,0
48464549,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Other RSPs,VIC,Urban,FALSE,FALSE,08:3xxxxxx,47.65,20.39,48.49,47.58,38.65,48.25,18.72,17.12,18.91,18.63,17.12,18.91,8.42,7.8,49.63,8.7,7.8,11.47,0.27
6986405,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,c4:exxxxxx,53.64,46.58,54.16,53.53,48.43,53.97,18.93,18.18,19.03,18.9,18.56,19,8.19,8.01,10.51,8.19,8.03,10.51,0
1354405,NBN,Fibre to the Premises,100/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,d8:dxxxxxx,107.16,85.49,110.9,106.27,87.12,109.77,18.79,16.36,19.16,18.77,17.2,19.07,11.33,9.63,204.26,11.8,9.63,18.77,0
39774629,NBN,Fibre to the Premises,50/20 Mbps,Telstra,NT + SA,Urban,FALSE,FALSE,d4:3xxxxxx,53.56,15.91,55.45,53.77,44.88,55.07,17.25,13.63,17.45,17.37,16.86,17.44,46.46,45.63,58.08,46.48,46.24,53.7,0
55458217,NBN,Fibre to the Node,25/10 Mbps,Aussie Broadband,NT + SA,Urban,FALSE,FALSE,e0:2xxxxxx,25.13,14.43,27.3,24.47,14.43,27.28,6.34,4.65,6.71,6.33,5.1,6.61,20.61,16.47,43.94,21.51,17.15,26.26,0
48464297,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,78:8xxxxxx,659.68,3.14,945.93,756.65,27.48,945.93,43.05,1,47.49,44.66,35.95,47.49,8.8,7.87,15.85,8.43,7.87,11.04,0.32
126632618,NBN,Fibre to the Premises,100/20 Mbps,Optus,VIC,Major Rural,FALSE,FALSE,4c:2xxxxxx,109.17,103.16,111.15,109.01,106.1,109.31,19.09,18.87,19.31,19.04,18.87,19.29,13.78,5.73,27.79,14.16,5.73,26.12,0
55187117,NBN,Fibre to the Premises,100/20 Mbps,Superloop,NT + SA,Urban,FALSE,FALSE,e4:5xxxxxx,94.23,70.05,108.72,88.59,70.05,108.69,18.98,18.21,19.26,18.96,18.3,19.25,13.64,13.47,13.85,13.62,13.47,13.73,0
97491373,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,TAS,Urban,FALSE,FALSE,14:5xxxxxx,53.19,42.22,54.04,52.88,42.22,54,9.71,7.43,10.56,9.77,9.15,10.56,19.98,14.51,23.47,20.08,18.34,23.47,0
134533293,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Superloop,VIC,Urban,FALSE,FALSE,60:bxxxxxx,914.18,811.17,917.4,914.03,863.63,917.4,43.28,39.32,43.49,43.35,42.04,43.49,3.84,3.67,58.97,4.94,3.68,58.97,0.06
2521519,NBN,Fibre to the Premises,100/20 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,d0:dxxxxxx,108.52,99.08,110.35,108.3,99.08,109.98,18.96,18.78,19.02,18.95,18.88,19.02,2.86,2.8,2.94,2.84,2.8,2.89,0
134533296,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Leaptel,VIC,Urban,FALSE,FALSE,b0:1xxxxxx,924.78,597.74,934.96,909.82,597.74,934.96,47.36,44.87,47.47,47.27,46.41,47.46,2.14,1.95,3.37,2.12,2.01,2.32,0
4991153,NBN,Fibre to the Curb,50/20 Mbps,Optus,VIC,Urban,FALSE,FALSE,f4:6xxxxxx,54.7,45.98,55.49,54.68,51.86,55.12,18.81,18.23,18.93,18.8,18.51,18.83,7.09,6,8.92,7.11,6.58,8.92,0
106456241,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,Other RSPs,VIC,Urban,FALSE,FALSE,94:8xxxxxx,917.61,632.9,927.35,907.97,659.76,926.8,46.86,39.37,47.32,46.92,46.04,47.15,9.51,8.93,11.29,9.57,9.1,10.34,0
118699442,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Launtel,VIC,Urban,FALSE,FALSE,70:axxxxxx,787.28,54.94,865.69,787.74,509.21,854.42,42.87,38.25,43.06,42.71,39.01,43.04,2.81,2.73,3.04,2.79,2.73,2.96,0
114331315,Non-NBN fixed line services,Fibre to the Premises,100/40 Mbps,,VIC,,FALSE,FALSE,20:exxxxxx,107.86,82.37,108.89,106.62,82.37,108.89,39.2,38.86,39.5,39.18,38.95,39.29,2.57,2.39,5.25,2.56,2.4,3.49,0
48464309,NBN,Fibre to the Premises,25/10 Mbps,Other RSPs,VIC,Urban,FALSE,FALSE,48:dxxxxxx,27.16,21.24,27.41,27.16,24.06,27.4,9.47,8.51,9.52,9.45,8.51,9.52,3.68,3.44,7.9,3.64,3.5,3.8,0
3880889,NBN,Fibre to the Curb,100/40 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,90:exxxxxx,106.45,69.69,109.48,106.04,89.66,108.77,37.82,28.94,38.02,37.74,37.05,37.96,4.66,4.53,8.42,4.69,4.54,6.16,0
2521531,NBN,Fibre to the Premises,50/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,a0:bxxxxxx,54.16,39.5,55.08,53.55,39.5,54.86,18.86,14.15,19.18,18.82,16.67,18.99,3.46,3.33,61.65,3.61,3.34,12.01,0
23989181,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Superloop,VIC,Urban,FALSE,FALSE,76:axxxxxx,933.17,629.78,939.44,931.59,832.11,938.57,47.35,35.57,47.49,47.32,45.86,47.47,1.82,1.71,3.11,1.81,1.71,2.02,0.1
118699453,NBN,Fibre to the Node,50/20 Mbps,Other RSPs,VIC,Urban,FALSE,FALSE,a0:bxxxxxx,54.23,46.43,55.26,54.21,46.43,55.14,0.94,0.15,15.35,0.58,0.16,15.18,12.47,10.36,18.13,12.57,11.53,18.13,0.06
3880893,NBN fixed wireless,Fixed Wireless,Fixed Wireless Plus 100/20,,TAS,Remote,FALSE,FALSE,00:1xxxxxx,138.81,70.42,145.03,136.12,70.42,142.53,19.79,10.39,21.91,18.68,12.65,20.23,46.8,42.06,98.23,45.78,42.8,48.13,0.13
6986429,NBN fixed wireless,Fixed Wireless,Fixed Wireless Plus 100/20,,NT + SA,Remote,FALSE,FALSE,10:1xxxxxx,116.85,2.2,142.44,114.86,6.55,141.6,17.3,13.01,20.48,16.3,13.11,19.28,49.16,45.53,58.11,49.23,45.76,51.56,0.06
2219455,NBN,Fibre to the Premises,50/20 Mbps,iiNet,TAS,Urban,FALSE,FALSE,a4:9xxxxxx,52.82,20.15,53.6,52.25,20.15,53.53,18.8,17.92,18.9,18.79,18.23,18.9,14.24,14.1,16.48,14.21,14.12,14.37,0
66082753,NBN,Fibre to the Premises,100/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,a0:bxxxxxx,108.08,85.15,110.59,107.62,85.15,110.09,18.97,17.09,19.24,18.96,18.74,19.09,2.02,1.84,8.84,2.02,1.84,2.92,0.04
4329669,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,cc:fxxxxxx,913.21,871.71,925.22,909.97,878.23,922.06,47.29,46.74,47.41,47.16,46.74,47.38,2.39,2.23,2.73,2.35,2.28,2.44,0
28131273,NBN,Fibre to the Node,50/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,d4:3xxxxxx,53.74,38.49,55.07,52.79,41.58,54.95,19.04,17.72,19.39,19.01,17.72,19.26,10.73,7.82,15.51,11.26,8.54,15.24,0
1347785,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,90:axxxxxx,54.01,42.97,54.83,53.84,47.15,54.64,18.77,4.92,19.08,18.78,18.56,19.05,8.99,8.69,14.35,9.05,8.7,14.35,0
124146122,NBN,Fibre to the Node,25/10 Mbps,Dodo & iPrimus,VIC,Urban,FALSE,FALSE,20:6xxxxxx,26.58,15.29,27.19,26.14,15.84,27.19,9.42,8.78,9.49,9.42,9.22,9.48,6.42,6.24,17.63,6.61,6.27,17.63,0
2260939,NBN,Fibre to the Premises,100/40 Mbps,TPG,NT + SA,Urban,FALSE,FALSE,60:0xxxxxx,107.69,92.13,108.3,107.45,92.13,108.01,37.72,37.07,37.8,37.73,37.64,37.78,12.02,11.53,14.54,11.91,11.56,13.46,0
131289292,NBN,Fibre to the Premises,250/25 Mbps,Leaptel,VIC,Urban,FALSE,FALSE,d4:3xxxxxx,266.09,253.61,267.32,265.06,260.13,266.58,23.81,23.62,23.94,23.82,23.78,23.86,3.03,2.79,16.07,3.86,2.82,16.07,0
11285709,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Vodafone,VIC,Urban,FALSE,FALSE,a4:9xxxxxx,53.13,42.97,54.19,52.77,42.97,54.05,18.62,17.38,19.31,18.62,17.92,19.29,8.31,7.98,12,8.53,7.98,12,0.87
131289293,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Launtel,VIC,Urban,FALSE,FALSE,da:bxxxxxx,916.37,646.67,922.5,909.84,648.38,922.19,47.38,29.23,47.48,47.33,44.91,47.48,2.19,2.11,4.26,2.22,2.12,4.26,0
39357133,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,f8:cxxxxxx,53.73,43.27,54.31,53.55,48.11,54.24,17.77,16.88,18.39,17.82,17.03,18.39,10.44,8.89,14.17,10.43,8.95,11.22,0
49590477,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Dodo & iPrimus,VIC,Urban,FALSE,FALSE,f8:cxxxxxx,53.08,45.68,53.34,53.08,50.11,53.34,18.81,14.89,18.91,18.82,18.67,18.91,7.82,7.6,8.65,7.78,7.62,8.29,0.03
1029327,NBN,Fibre to the Premises,100/20 Mbps,Other RSPs,TAS,Urban,FALSE,FALSE,34:3xxxxxx,95.54,48.93,97.28,95.31,85.23,96.5,18.91,17.8,19.13,18.88,18.15,19.13,15.48,13.56,18.66,15.55,15.17,18.17,0.16
97491409,NBN,Fibre to the Node,50/20 Mbps,TPG,VIC,Urban,TRUE,TRUE,28:exxxxxx,31.83,14.87,32.41,31.53,14.87,32.4,9.81,8.58,11.64,9.75,8.58,10.55,12.25,7.39,15.36,12.2,10.36,14.21,0
81381585,Non-NBN fixed line services,Fibre to the Premises,50/20 Mbps,,NT + SA,,FALSE,FALSE,a0:6xxxxxx,53.92,0.14,54.28,52.07,0.14,54.26,18.25,0.13,18.34,17.71,0.13,18.34,12.49,12.13,131.71,12.46,12.24,13.19,0.84
81885653,Non-NBN fixed line services,Fibre to the Premises,250/25 Mbps,,VIC,,FALSE,FALSE,b0:axxxxxx,122.85,80,282.59,117.91,80,282.22,22.9,21.02,23.13,22.87,22.4,23.09,3,2.93,5.07,2.99,2.93,3.28,0.77
22865877,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,cc:4xxxxxx,53.9,51.57,54.26,53.9,52.68,54.02,18.94,18.18,19.01,18.92,18.51,18.99,8.36,8.25,9.41,8.33,8.25,8.43,0.19
129577436,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Leaptel,VIC,Urban,FALSE,FALSE,30:3xxxxxx,932.49,883.92,935.28,932.76,905.72,935.28,47.26,42.02,47.47,47.27,43.8,47.45,1.97,1.79,2.09,1.93,1.79,2.05,0
4719069,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Superloop,VIC,Urban,FALSE,FALSE,50:2xxxxxx,919.96,586.88,936.66,906.52,661.72,936.59,47.06,42.16,47.47,46.74,42.16,47.42,2.35,2.19,3.93,2.44,2.22,3.09,0.1
31764189,NBN,Fibre to the Node,25/10 Mbps,Superloop,VIC,Minor Rural,TRUE,FALSE,cc:2xxxxxx,20.74,17.13,21.4,20.69,17.88,21.11,5.26,4.22,6.47,5.29,4.7,6.25,15.18,10.49,18.26,15.1,13.5,16.83,0.13
119120094,NBN,Fibre to the Node,100/40 Mbps,Leaptel,VIC,Urban,FALSE,FALSE,00:dxxxxxx,101.57,42.74,105.71,98,52.95,105.69,36.96,29.42,37.98,36.36,29.42,37.95,8.71,6.56,37.4,9.93,7.31,30.74,0.1
1347807,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,VIC,Urban,FALSE,FALSE,50:cxxxxxx,50.83,23.76,52.69,50.29,29.07,52.67,13.03,12.18,15.46,12.83,12.25,15.26,12.4,8.89,17.99,12.41,9.79,17.99,0.1
1029345,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Other RSPs,VIC,Urban,FALSE,FALSE,40:exxxxxx,930.63,916.81,932.64,930.2,919.35,932.33,47.11,46.72,47.18,47.09,46.72,47.17,3.45,3.11,3.93,3.51,3.15,3.92,0
59686113,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Launtel,VIC,Urban,FALSE,FALSE,3c:7xxxxxx,908.46,396.91,922.02,884.31,396.91,921.15,45.8,43.86,46.07,45.77,45.41,46.05,2.82,2.69,5.32,2.99,2.69,5.16,0
135073764,NBN,Hybrid Fibre Coaxial,25/10 Mbps,Aussie Broadband,NT + SA,Urban,FALSE,FALSE,f8:cxxxxxx,27.14,24.76,27.54,27.11,24.76,27.44,9.45,8.54,9.56,9.46,8.98,9.52,17.97,17.85,35.82,17.94,17.85,19.33,0
3880933,NBN,Fibre to the Premises,50/20 Mbps,Exetel,VIC,Urban,FALSE,FALSE,c8:9xxxxxx,54.01,44.03,54.46,53.92,46.17,54.43,18.83,18.3,18.9,18.8,18.49,18.89,2.79,2.73,3.28,2.77,2.73,3.28,0.03
55276773,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,NT + SA,Urban,FALSE,FALSE,f8:cxxxxxx,53.18,32.47,53.5,52.69,32.47,53.45,18.86,18.68,18.95,18.86,18.68,18.95,19.44,15.43,29.75,19.71,15.44,29.75,0
56963049,NBN,Fibre to the Curb,100/40 Mbps,Optus,VIC,Urban,FALSE,FALSE,5c:bxxxxxx,108.65,92.41,110.06,107.98,95.21,110.06,37.45,36.15,38.17,37.38,36.15,37.78,6.64,5.91,8.49,6.7,5.91,8.49,0
1347817,NBN,Fibre to the Node,50/20 Mbps,TPG,VIC,Major Rural,FALSE,FALSE,68:fxxxxxx,53.61,44.29,53.85,53.44,44.29,53.82,18.81,18.54,18.98,18.8,18.54,18.92,15.16,13.35,21.44,15.03,13.35,21.38,0
22865897,NBN,Fibre to the Premises,100/20 Mbps,Superloop,VIC,Urban,FALSE,FALSE,10:1xxxxxx,109.3,106.94,109.41,109.29,109.06,109.39,18.97,18.07,19.07,18.96,18.81,19.02,2.08,2.04,2.13,2.07,2.04,2.12,0
122214123,NBN,Hybrid Fibre Coaxial,100/20 Mbps,TPG,VIC,Urban,FALSE,FALSE,4c:exxxxxx,107.07,48.95,108.31,106.94,89.73,108.31,18.76,0.16,18.86,18.77,17.71,18.86,8.33,8.14,8.92,8.39,8.19,8.82,1.58
132047595,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Leaptel,VIC,Urban,FALSE,FALSE,c0:0xxxxxx,928.75,749.59,935.07,925.04,826.12,934.74,47.4,35.84,47.48,47.42,47.27,47.46,2.43,2.28,3.17,2.41,2.32,2.74,0
4991213,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,bc:3xxxxxx,108.83,0.26,109.69,108.85,104.53,109.52,18.79,1.54,18.88,18.81,18.75,18.87,10.46,9.89,208.34,11.76,9.89,118.27,1.81
95590381,NBN fixed wireless,Fixed Wireless,Fixed Wireless Plus 100/20,,NT + SA,Remote,FALSE,FALSE,f8:cxxxxxx,63.29,1.4,142.95,59.55,1.4,137.04,8.06,1.16,19.92,7.15,1.16,13.13,41.02,38.03,72.34,43.87,38.03,72.34,0.23
45887729,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Superloop,VIC,Urban,FALSE,FALSE,c8:9xxxxxx,937.23,924.94,938.17,937.04,932.64,937.88,47.41,47.03,47.56,47.41,47.1,47.49,1.73,1.61,1.89,1.7,1.61,1.8,0
54645233,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,Superloop,VIC,Urban,FALSE,FALSE,54:axxxxxx,924.74,88.8,937,889.6,88.8,936.49,46.25,44.86,47.08,46.27,45.59,46.84,2.2,2.08,5.01,2.25,2.1,5.01,0
2260981,NBN,Fibre to the Premises,250/25 Mbps,Leaptel,VIC,Urban,FALSE,FALSE,24:4xxxxxx,263.84,245.98,265.42,263.57,259.04,265.06,22.68,21.93,23,22.75,22.53,22.89,2.26,2.11,8.31,2.58,2.13,8.31,0.21
53382905,NBN,Hybrid Fibre Coaxial,250/25 Mbps,Leaptel,VIC,Urban,FALSE,FALSE,76:axxxxxx,264.33,216.87,266.5,262.7,241.35,266.48,23.66,19.88,23.97,23.68,22.88,23.83,8.43,8.05,19.06,8.36,8.1,10.11,0
31764217,NBN,Hybrid Fibre Coaxial,250/25 Mbps,Vodafone,VIC,Urban,FALSE,FALSE,d8:4xxxxxx,270.38,238.26,271.73,269.82,238.26,271.11,23.81,23.12,23.91,23.8,23.53,23.86,8.91,8.65,9.76,8.93,8.76,9.3,0.03
131627514,NBN fixed wireless,Fixed Wireless,Fixed Wireless Plus 100/20,,NT + SA,Minor Rural,FALSE,FALSE,e0:bxxxxxx,139.14,89.08,141.55,139.75,134.22,140.72,16.13,9.16,18.65,14.47,9.16,16.93,40.55,38.15,44.05,40.52,38.88,41.65,0.03
116906748,NBN,Fibre to the Premises,250/25 Mbps,Dodo & iPrimus,VIC,Urban,FALSE,FALSE,9c:axxxxxx,265.97,234.28,266.82,265.87,258.54,266.76,23.65,17.77,23.75,23.63,23.4,23.7,3.14,3.01,3.33,3.1,3.01,3.3,0
74079485,NBN,Fibre to the Node,15/5 Mbps,Dodo & iPrimus,VIC,Urban,FALSE,FALSE,3c:5xxxxxx,15.31,5.18,16.07,15.43,8.76,16.05,4.65,4.26,4.87,4.66,4.43,4.87,11.31,7.99,27.94,11.5,9.05,26.74,0.06
82211325,NBN,Fibre to the Premises,50/20 Mbps,Superloop,NT + SA,Urban,FALSE,FALSE,0c:8xxxxxx,53.77,36.43,55.4,53.87,45.93,55.4,18.85,13.58,19.19,18.83,16.53,18.99,11.27,11.17,22.36,11.42,11.17,17.16,0.03
31032061,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Optus,VIC,Urban,FALSE,FALSE,ec:bxxxxxx,54.49,46.45,55.2,54.37,46.45,54.7,18.49,13.67,19.28,18.53,16.79,19.11,12.4,11.1,13.78,12.4,11.55,13.22,0.03
2535421,NBN,Fibre to the Premises,250/25 Mbps,TPG,NT + SA,Urban,FALSE,FALSE,90:9xxxxxx,268.04,259.67,269.67,268.32,265.47,269.65,23.65,23.13,23.93,23.65,23.13,23.93,63.72,43.16,86.22,62.11,43.16,86.17,0.07
102021885,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Other RSPs,VIC,Urban,FALSE,FALSE,80:2xxxxxx,96.04,63.3,97.02,95.53,63.3,96.81,37.49,30.21,37.81,37.38,36.54,37.69,8.93,8.39,12.17,9.54,8.59,12.04,0.1
22865917,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Other RSPs,VIC,Urban,FALSE,FALSE,d4:9xxxxxx,933.48,898.8,935.52,933.18,909.59,935.52,47.58,47.01,47.92,47.57,47.05,47.81,2.31,2.12,28.25,2.28,2.15,2.42,0.03
2975231,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,a8:4xxxxxx,935.12,867.21,937.07,935.1,927.73,936.92,47.39,46.91,47.54,47.39,47.31,47.5,2.55,2.49,3.32,2.53,2.49,2.56,0
125033983,NBN,Fibre to the Curb,50/20 Mbps,TPG,VIC,Urban,FALSE,FALSE,6c:5xxxxxx,53.11,40.17,53.59,52.79,40.23,53.53,18.84,18.44,18.93,18.84,18.5,18.93,4.57,4.45,5.31,4.55,4.45,5.13,0
